parts_count,machine_status,job_id,machine_id,created_at,updated_at,total_run_time,total_cutting_time,run_time,feed_rate,cutting_speed,spindle_speed,spindle_load,axis_load,axis_name,programe_number,programe_description,run_second,total_run_second
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:06:13 UTC,2017-08-12 05:06:13 UTC,7738,221235,17,200,3201,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:06:36 UTC,2017-08-12 05:06:36 UTC,7738,221235,17,200,3200,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:06:58 UTC,2017-08-12 05:06:58 UTC,7738,221235,17,200,3200,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:07:20 UTC,2017-08-12 05:07:20 UTC,7739,221236,18,0,0,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:07:43 UTC,2017-08-12 05:07:43 UTC,7739,221236,18,1000,4499,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:08:05 UTC,2017-08-12 05:08:05 UTC,7740,221236,18,0,4500,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:08:28 UTC,2017-08-12 05:08:28 UTC,7740,221236,19,1000,4499,,,,,6805,,,
4,3,(FORD CYLINDER HEAD),53,2017-08-12 05:08:50 UTC,2017-08-12 05:08:50 UTC,7740,221237,19,1000,4500,,,,,6805,,,
4,2,"",53,2017-08-12 05:09:12 UTC,2017-08-12 05:09:12 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:09:35 UTC,2017-08-12 05:09:35 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:09:57 UTC,2017-08-12 05:09:57 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:10:20 UTC,2017-08-12 05:10:20 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:10:42 UTC,2017-08-12 05:10:42 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:11:04 UTC,2017-08-12 05:11:04 UTC,7741,221237,20,0,0,,,,,6805,,,
4,2,"",53,2017-08-12 05:11:27 UTC,2017-08-12 05:11:27 UTC,7741,221237,20,0,0,,,,,6805,,,
5,0,"",53,2017-08-12 05:11:49 UTC,2017-08-12 05:11:49 UTC,7741,221237,20,0,0,,,,,6805,,,
5,0,"",53,2017-08-12 05:12:12 UTC,2017-08-12 05:12:12 UTC,7741,221237,20,0,0,,,,,6805,,,
5,0,"",53,2017-08-12 05:12:34 UTC,2017-08-12 05:12:34 UTC,7741,221237,20,0,0,,,,,6805,,,
5,3,"",53,2017-08-12 05:12:57 UTC,2017-08-12 05:12:57 UTC,7741,221237,0,0,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:13:19 UTC,2017-08-12 05:13:19 UTC,7741,221237,0,0,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:13:42 UTC,2017-08-12 05:13:42 UTC,7742,221237,0,4500,2501,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:14:04 UTC,2017-08-12 05:14:04 UTC,7742,221237,1,2400,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:14:27 UTC,2017-08-12 05:14:27 UTC,7742,221238,1,570,3799,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:14:49 UTC,2017-08-12 05:14:49 UTC,7743,221238,1,570,3799,,,,,6805,,,
5,3,"",53,2017-08-12 05:15:12 UTC,2017-08-12 05:15:12 UTC,7743,221238,2,3937,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:15:34 UTC,2017-08-12 05:15:34 UTC,7743,221238,2,550,3499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:15:57 UTC,2017-08-12 05:15:57 UTC,7744,221238,3,0,2492,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:16:19 UTC,2017-08-12 05:16:19 UTC,7744,221238,3,400,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:16:42 UTC,2017-08-12 05:16:42 UTC,7745,221239,3,570,3799,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:17:04 UTC,2017-08-12 05:17:04 UTC,7745,221239,4,26000,1500,,,,,6805,,,
5,2,"",53,2017-08-12 05:17:26 UTC,2017-08-12 05:17:26 UTC,7745,221239,4,0,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:17:49 UTC,2017-08-12 05:17:49 UTC,7745,221239,4,29551,2999,,,,,6805,,,
5,2,"",53,2017-08-12 05:18:11 UTC,2017-08-12 05:18:11 UTC,7746,221239,4,0,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:18:34 UTC,2017-08-12 05:18:34 UTC,7746,221239,5,26000,4802,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:18:57 UTC,2017-08-12 05:18:57 UTC,7746,221240,5,600,4800,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:19:19 UTC,2017-08-12 05:19:19 UTC,7747,221240,6,600,4800,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:19:42 UTC,2017-08-12 05:19:42 UTC,7747,221240,6,600,4801,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:20:04 UTC,2017-08-12 05:20:04 UTC,7748,221240,6,26033,4673,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:20:27 UTC,2017-08-12 05:20:27 UTC,7748,221241,7,450,3799,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:20:49 UTC,2017-08-12 05:20:49 UTC,7748,221241,7,799,3500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:21:12 UTC,2017-08-12 05:21:12 UTC,7749,221241,7,0,3500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:21:34 UTC,2017-08-12 05:21:34 UTC,7749,221241,8,257,3499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:21:57 UTC,2017-08-12 05:21:57 UTC,7749,221241,8,600,3500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:22:19 UTC,2017-08-12 05:22:19 UTC,7750,221241,9,0,3798,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:22:42 UTC,2017-08-12 05:22:42 UTC,7750,221242,9,1000,1800,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:23:04 UTC,2017-08-12 05:23:04 UTC,7751,221242,9,180,1800,,,,,6805,,,
5,3,"",53,2017-08-12 05:23:27 UTC,2017-08-12 05:23:27 UTC,7751,221242,10,0,1,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:23:49 UTC,2017-08-12 05:23:49 UTC,7751,221242,10,800,1000,,,,,6805,,,
5,3,"",53,2017-08-12 05:24:12 UTC,2017-08-12 05:24:12 UTC,7752,221242,10,0,0,,,,,6805,,,
5,3,"",53,2017-08-12 05:24:34 UTC,2017-08-12 05:24:34 UTC,7752,221242,11,0,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:24:57 UTC,2017-08-12 05:24:57 UTC,7752,221243,11,450,4500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:25:19 UTC,2017-08-12 05:25:19 UTC,7753,221243,12,450,4499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:25:41 UTC,2017-08-12 05:25:41 UTC,7753,221243,12,150,4500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:26:04 UTC,2017-08-12 05:26:04 UTC,7754,221244,12,450,4499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:26:26 UTC,2017-08-12 05:26:26 UTC,7754,221244,13,451,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:26:48 UTC,2017-08-12 05:26:48 UTC,7754,221244,13,450,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:27:11 UTC,2017-08-12 05:27:11 UTC,7755,221245,13,150,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:27:33 UTC,2017-08-12 05:27:33 UTC,7755,221245,14,64,2500,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:27:56 UTC,2017-08-12 05:27:56 UTC,7755,221245,14,150,2501,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:28:18 UTC,2017-08-12 05:28:18 UTC,7756,221246,15,450,2501,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:28:52 UTC,2017-08-12 05:28:52 UTC,7756,221246,15,26000,0,,,,,6805,,,
5,3,"",53,2017-08-12 05:29:28 UTC,2017-08-12 05:29:28 UTC,7757,221246,16,0,0,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:29:53 UTC,2017-08-12 05:29:53 UTC,7757,221246,16,200,3201,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:30:16 UTC,2017-08-12 05:30:16 UTC,7758,221247,16,200,3200,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:30:38 UTC,2017-08-12 05:30:38 UTC,7758,221247,17,200,3200,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:31:01 UTC,2017-08-12 05:31:01 UTC,7759,221248,17,200,3201,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:31:23 UTC,2017-08-12 05:31:23 UTC,7759,221248,18,200,3200,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:31:46 UTC,2017-08-12 05:31:46 UTC,7759,221248,18,33167,4498,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:32:08 UTC,2017-08-12 05:32:08 UTC,7760,221248,18,31909,4499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:32:31 UTC,2017-08-12 05:32:31 UTC,7760,221248,19,35242,4498,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:32:54 UTC,2017-08-12 05:32:54 UTC,7760,221249,19,1000,4499,,,,,6805,,,
5,3,(FORD CYLINDER HEAD),53,2017-08-12 05:33:16 UTC,2017-08-12 05:33:16 UTC,7761,221249,19,1000,4498,,,,,6805,,,
5,2,"",53,2017-08-12 05:33:39 UTC,2017-08-12 05:33:39 UTC,7761,221249,20,0,0,,,,,6805,,,
5,2,"",53,2017-08-12 05:34:01 UTC,2017-08-12 05:34:01 UTC,7761,221249,20,0,0,,,,,6805,,,
5,2,"",53,2017-08-12 05:34:24 UTC,2017-08-12 05:34:24 UTC,7761,221249,20,0,0,,,,,6805,,,
5,2,"",53,2017-08-12 05:34:46 UTC,2017-08-12 05:34:46 UTC,7761,221249,20,0,0,,,,,6805,,,
5,2,"",53,2017-08-12 05:35:09 UTC,2017-08-12 05:35:09 UTC,7761,221249,20,0,0,,,,,6805,,,
5,2,"",53,2017-08-12 05:35:31 UTC,2017-08-12 05:35:31 UTC,7761,221249,20,0,0,,,,,6805,,,
6,0,"",53,2017-08-12 05:35:54 UTC,2017-08-12 05:35:54 UTC,7761,221249,20,0,0,,,,,6805,,,
6,0,"",53,2017-08-12 05:36:16 UTC,2017-08-12 05:36:16 UTC,7761,221249,20,0,0,,,,,6805,,,
6,0,"",53,2017-08-12 05:36:38 UTC,2017-08-12 05:36:38 UTC,7761,221249,20,0,0,,,,,6805,,,
6,3,"",53,2017-08-12 05:37:05 UTC,2017-08-12 05:37:05 UTC,7761,221249,0,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:37:30 UTC,2017-08-12 05:37:30 UTC,7761,221249,0,4325,2500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:37:52 UTC,2017-08-12 05:37:52 UTC,7762,221250,0,4500,2500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:38:14 UTC,2017-08-12 05:38:14 UTC,7762,221250,1,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:38:37 UTC,2017-08-12 05:38:37 UTC,7763,221250,1,570,3798,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:38:59 UTC,2017-08-12 05:38:59 UTC,7763,221250,1,570,3799,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:39:22 UTC,2017-08-12 05:39:22 UTC,7763,221250,2,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:39:48 UTC,2017-08-12 05:39:48 UTC,7764,221250,2,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:40:10 UTC,2017-08-12 05:40:10 UTC,7764,221250,3,400,2500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:40:33 UTC,2017-08-12 05:40:33 UTC,7765,221251,3,50,1201,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:40:59 UTC,2017-08-12 05:40:59 UTC,7765,221251,3,570,3798,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:41:21 UTC,2017-08-12 05:41:21 UTC,7765,221251,4,50,1499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:41:44 UTC,2017-08-12 05:41:44 UTC,7765,221251,4,26000,1188,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:42:07 UTC,2017-08-12 05:42:07 UTC,7766,221251,4,22286,2999,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:42:29 UTC,2017-08-12 05:42:29 UTC,7766,221251,5,21014,3799,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:42:52 UTC,2017-08-12 05:42:52 UTC,7766,221252,5,600,4801,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:43:15 UTC,2017-08-12 05:43:15 UTC,7767,221252,5,300,4801,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:43:37 UTC,2017-08-12 05:43:37 UTC,7767,221252,6,639,4801,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:44:00 UTC,2017-08-12 05:44:00 UTC,7768,221253,6,600,4800,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:44:22 UTC,2017-08-12 05:44:22 UTC,7768,221253,7,600,3799,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:44:45 UTC,2017-08-12 05:44:45 UTC,7768,221253,7,0,3105,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:45:07 UTC,2017-08-12 05:45:07 UTC,7769,221253,7,0,3500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:45:29 UTC,2017-08-12 05:45:29 UTC,7769,221253,8,0,3499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:45:52 UTC,2017-08-12 05:45:52 UTC,7769,221253,8,27184,3499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:46:14 UTC,2017-08-12 05:46:14 UTC,7770,221254,8,26002,3799,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:46:37 UTC,2017-08-12 05:46:37 UTC,7770,221254,9,100,500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:46:59 UTC,2017-08-12 05:46:59 UTC,7771,221254,9,180,1800,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:47:22 UTC,2017-08-12 05:47:22 UTC,7771,221254,10,0,1800,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:47:45 UTC,2017-08-12 05:47:45 UTC,7771,221254,10,26000,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:48:07 UTC,2017-08-12 05:48:07 UTC,7772,221254,10,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:48:30 UTC,2017-08-12 05:48:30 UTC,7772,221255,11,0,2509,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:48:53 UTC,2017-08-12 05:48:53 UTC,7773,221255,11,150,4498,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:49:17 UTC,2017-08-12 05:49:17 UTC,7773,221255,11,450,4500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:49:40 UTC,2017-08-12 05:49:40 UTC,7773,221256,12,150,4499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:50:03 UTC,2017-08-12 05:50:03 UTC,7774,221256,12,450,4499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:50:26 UTC,2017-08-12 05:50:26 UTC,7774,221256,13,150,2500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:50:59 UTC,2017-08-12 05:50:59 UTC,7775,221257,13,450,2500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:51:37 UTC,2017-08-12 05:51:37 UTC,7775,221257,14,150,2501,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:52:00 UTC,2017-08-12 05:52:00 UTC,7776,221258,14,451,2501,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:52:23 UTC,2017-08-12 05:52:23 UTC,7776,221258,15,450,2501,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:52:45 UTC,2017-08-12 05:52:45 UTC,7776,221258,15,0,299,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:53:08 UTC,2017-08-12 05:53:08 UTC,7777,221258,15,26000,0,,,,,6805,,,
6,3,"",53,2017-08-12 05:53:31 UTC,2017-08-12 05:53:31 UTC,7777,221258,16,0,0,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:53:53 UTC,2017-08-12 05:53:53 UTC,7778,221259,16,200,3200,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:54:15 UTC,2017-08-12 05:54:15 UTC,7778,221259,16,200,3200,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:54:38 UTC,2017-08-12 05:54:38 UTC,7778,221259,17,200,3201,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:55:00 UTC,2017-08-12 05:55:00 UTC,7779,221260,17,200,3200,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:55:23 UTC,2017-08-12 05:55:23 UTC,7779,221260,18,200,3200,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:55:45 UTC,2017-08-12 05:55:45 UTC,7779,221260,18,0,4499,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:56:08 UTC,2017-08-12 05:56:08 UTC,7780,221260,18,0,4500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:56:31 UTC,2017-08-12 05:56:31 UTC,7780,221261,19,0,4500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:56:53 UTC,2017-08-12 05:56:53 UTC,7781,221261,19,1000,4500,,,,,6805,,,
6,3,(FORD CYLINDER HEAD),53,2017-08-12 05:57:16 UTC,2017-08-12 05:57:16 UTC,7781,221261,19,1000,4499,,,,,6805,,,
6,2,"",53,2017-08-12 05:57:38 UTC,2017-08-12 05:57:38 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:58:01 UTC,2017-08-12 05:58:01 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:58:23 UTC,2017-08-12 05:58:23 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:58:46 UTC,2017-08-12 05:58:46 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:59:08 UTC,2017-08-12 05:59:08 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:59:30 UTC,2017-08-12 05:59:30 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 05:59:54 UTC,2017-08-12 05:59:54 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 06:00:17 UTC,2017-08-12 06:00:17 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 06:00:39 UTC,2017-08-12 06:00:39 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 06:01:01 UTC,2017-08-12 06:01:01 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 06:01:24 UTC,2017-08-12 06:01:24 UTC,7781,221261,20,0,0,,,,,6805,,,
6,2,"",53,2017-08-12 06:01:46 UTC,2017-08-12 06:01:46 UTC,7781,221261,20,0,0,,,,,6805,,,
7,0,"",53,2017-08-12 06:02:09 UTC,2017-08-12 06:02:09 UTC,7781,221261,20,0,0,,,,,6805,,,
7,0,"",53,2017-08-12 06:02:31 UTC,2017-08-12 06:02:31 UTC,7781,221261,20,0,0,,,,,6805,,,
7,0,"",53,2017-08-12 06:02:54 UTC,2017-08-12 06:02:54 UTC,7781,221261,20,0,0,,,,,6805,,,
7,3,"",53,2017-08-12 06:03:16 UTC,2017-08-12 06:03:16 UTC,7781,221261,0,0,58,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:03:39 UTC,2017-08-12 06:03:39 UTC,7782,221262,0,26000,2501,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:04:01 UTC,2017-08-12 06:04:01 UTC,7782,221262,0,4500,2500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:04:24 UTC,2017-08-12 06:04:24 UTC,7782,221262,1,26000,2501,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:04:46 UTC,2017-08-12 06:04:46 UTC,7783,221262,1,570,3799,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:05:09 UTC,2017-08-12 06:05:09 UTC,7783,221262,1,570,3799,,,,,6805,,,
7,3,"",53,2017-08-12 06:05:32 UTC,2017-08-12 06:05:32 UTC,7783,221262,2,0,0,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:05:54 UTC,2017-08-12 06:05:54 UTC,7784,221262,2,550,3499,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:06:17 UTC,2017-08-12 06:06:17 UTC,7784,221263,3,0,2500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:06:39 UTC,2017-08-12 06:06:39 UTC,7785,221263,3,400,2500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:07:02 UTC,2017-08-12 06:07:02 UTC,7785,221263,3,570,3797,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:07:25 UTC,2017-08-12 06:07:25 UTC,7785,221263,4,0,1499,,,,,6805,,,
7,2,"",53,2017-08-12 06:07:47 UTC,2017-08-12 06:07:47 UTC,7785,221263,4,0,0,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:08:09 UTC,2017-08-12 06:08:09 UTC,7786,221263,4,450,2999,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:08:32 UTC,2017-08-12 06:08:32 UTC,7786,221264,5,570,3798,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:08:55 UTC,2017-08-12 06:08:55 UTC,7787,221264,5,600,4801,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:09:17 UTC,2017-08-12 06:09:17 UTC,7787,221264,5,300,4800,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:09:40 UTC,2017-08-12 06:09:40 UTC,7787,221264,6,600,4801,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:10:02 UTC,2017-08-12 06:10:02 UTC,7788,221265,6,600,4801,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:10:25 UTC,2017-08-12 06:10:25 UTC,7788,221265,6,300,3799,,,,,6805,,,
7,3,"",53,2017-08-12 06:10:48 UTC,2017-08-12 06:10:48 UTC,7788,221265,7,0,2260,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:11:10 UTC,2017-08-12 06:11:10 UTC,7789,221265,7,0,3499,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:11:33 UTC,2017-08-12 06:11:33 UTC,7789,221265,8,600,3500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:11:55 UTC,2017-08-12 06:11:55 UTC,7790,221266,8,0,3500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:12:18 UTC,2017-08-12 06:12:18 UTC,7790,221266,8,26000,3799,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:12:41 UTC,2017-08-12 06:12:41 UTC,7790,221266,9,100,500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:13:03 UTC,2017-08-12 06:13:03 UTC,7791,221266,9,103,1800,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:13:26 UTC,2017-08-12 06:13:26 UTC,7791,221266,9,180,1800,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:13:49 UTC,2017-08-12 06:13:49 UTC,7791,221266,10,400,500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:14:11 UTC,2017-08-12 06:14:11 UTC,7792,221267,10,357,257,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:14:34 UTC,2017-08-12 06:14:34 UTC,7792,221267,11,400,2501,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:14:57 UTC,2017-08-12 06:14:57 UTC,7793,221267,11,900,4500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:15:19 UTC,2017-08-12 06:15:19 UTC,7793,221267,11,450,4499,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:15:42 UTC,2017-08-12 06:15:42 UTC,7793,221268,12,900,4499,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:16:08 UTC,2017-08-12 06:16:08 UTC,7794,221268,12,150,4498,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:16:31 UTC,2017-08-12 06:16:31 UTC,7794,221268,13,451,2500,,,,,6805,,,
7,3,(FORD CYLINDER HEAD),53,2017-08-12 06:16:53 UTC,2017-08-12 06:16:53 UTC,7795,221269,13,0,2501,,,,,6805,,,
