dff	machine_status	job_id	machine_id	created_at	updated_at	total_run_time	total_cutting_time	run_time	feed_rate	cutting_speed	spindle_speed	spindle_load	axis_load	axis_name	programe_number	programe_description	run_second
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:16:52 UTC	2017-08-05 20:16:52 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:16:57 UTC	2017-08-05 20:16:57 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:01 UTC	2017-08-05 20:17:01 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:05 UTC	2017-08-05 20:17:05 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:09 UTC	2017-08-05 20:17:09 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:13 UTC	2017-08-05 20:17:13 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:17 UTC	2017-08-05 20:17:17 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:21 UTC	2017-08-05 20:17:21 UTC	1565	737678	0	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:25 UTC	2017-08-05 20:17:25 UTC	1566	737678	1	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:30 UTC	2017-08-05 20:17:30 UTC	1566	737678	1	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:34 UTC	2017-08-05 20:17:34 UTC	1566	737678	1	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:38 UTC	2017-08-05 20:17:38 UTC	1566	737678	1	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:42 UTC	2017-08-05 20:17:42 UTC	1566	737678	1	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:17:46 UTC	2017-08-05 20:17:46 UTC	1566	737678	1	0	0					143		"
17	3		16	2017-08-05 20:17:50 UTC	2017-08-05 20:17:50 UTC	1566	737678	1	500	1500					143		
17	3		16	2017-08-05 20:17:54 UTC	2017-08-05 20:17:54 UTC	1566	737678	1	400	1500					143		
17	3		16	2017-08-05 20:17:58 UTC	2017-08-05 20:17:58 UTC	1566	737678	1	1416	1500					143		
17	3		16	2017-08-05 20:18:02 UTC	2017-08-05 20:18:02 UTC	1566	737678	1	400	1500					143		
17	3		16	2017-08-05 20:18:06 UTC	2017-08-05 20:18:06 UTC	1566	737678	1	2000	1501					143		
17	3		16	2017-08-05 20:18:10 UTC	2017-08-05 20:18:10 UTC	1566	737678	1	0	1500					143		
17	3		16	2017-08-05 20:18:14 UTC	2017-08-05 20:18:14 UTC	1566	737678	1	400	1500					143		
17	3		16	2017-08-05 20:18:18 UTC	2017-08-05 20:18:18 UTC	1566	737678	1	2000	1499					143		
17	3		16	2017-08-05 20:18:22 UTC	2017-08-05 20:18:22 UTC	1566	737678	1	400	1500					143		
17	3		16	2017-08-05 20:18:26 UTC	2017-08-05 20:18:26 UTC	1567	737678	2	2000	1500					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:18:30 UTC	2017-08-05 20:18:30 UTC	1567	737678	2	0	1					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:18:34 UTC	2017-08-05 20:18:34 UTC	1567	737678	2	0	1500					143		"
17	3		16	2017-08-05 20:18:38 UTC	2017-08-05 20:18:38 UTC	1567	737679	2	400	1500					143		
17	3		16	2017-08-05 20:18:42 UTC	2017-08-05 20:18:42 UTC	1567	737679	2	398	1504					143		
17	3		16	2017-08-05 20:18:46 UTC	2017-08-05 20:18:46 UTC	1567	737679	2	400	1500					143		
17	3		16	2017-08-05 20:18:50 UTC	2017-08-05 20:18:50 UTC	1567	737679	2	400	1500					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:18:54 UTC	2017-08-05 20:18:54 UTC	1567	737679	2	0	1501					143		"
17	3		16	2017-08-05 20:18:58 UTC	2017-08-05 20:18:58 UTC	1567	737679	2	400	1500					143		
17	3		16	2017-08-05 20:19:02 UTC	2017-08-05 20:19:02 UTC	1567	737679	2	400	1499					143		
17	3		16	2017-08-05 20:19:06 UTC	2017-08-05 20:19:06 UTC	1567	737679	2	400	1500					143		
17	3		16	2017-08-05 20:19:10 UTC	2017-08-05 20:19:10 UTC	1567	737679	2	400	1500					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:15 UTC	2017-08-05 20:19:15 UTC	1567	737679	2	0	152					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:19 UTC	2017-08-05 20:19:19 UTC	1567	737679	2	0	1400					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:23 UTC	2017-08-05 20:19:23 UTC	1567	737679	2	300	1401					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:27 UTC	2017-08-05 20:19:27 UTC	1568	737679	3	0	1401					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:31 UTC	2017-08-05 20:19:31 UTC	1568	737679	3	300	2000					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:35 UTC	2017-08-05 20:19:35 UTC	1568	737679	3	300	2000					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:39 UTC	2017-08-05 20:19:39 UTC	1568	737679	3	300	1400					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:43 UTC	2017-08-05 20:19:43 UTC	1568	737679	3	300	1400					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:47 UTC	2017-08-05 20:19:47 UTC	1568	737679	3	300	2000					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:51 UTC	2017-08-05 20:19:51 UTC	1568	737679	3	300	2000					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:19:56 UTC	2017-08-05 20:19:56 UTC	1568	737679	3	24000	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:00 UTC	2017-08-05 20:20:00 UTC	1568	737679	3	22927	1600					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:04 UTC	2017-08-05 20:20:04 UTC	1568	737680	3	350	1599					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:08 UTC	2017-08-05 20:20:08 UTC	1568	737680	3	0	1600					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:12 UTC	2017-08-05 20:20:12 UTC	1568	737680	3	350	1600					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:16 UTC	2017-08-05 20:20:16 UTC	1568	737680	3	350	1600					143		"
17	3		16	2017-08-05 20:20:20 UTC	2017-08-05 20:20:20 UTC	1568	737680	3	0	0					143		
17	3		16	2017-08-05 20:20:24 UTC	2017-08-05 20:20:24 UTC	1569	737680	4	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:28 UTC	2017-08-05 20:20:28 UTC	1569	737680	4	26628	1800					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:32 UTC	2017-08-05 20:20:32 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:36 UTC	2017-08-05 20:20:36 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:40 UTC	2017-08-05 20:20:40 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:44 UTC	2017-08-05 20:20:44 UTC	1569	737680	4	7832	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:48 UTC	2017-08-05 20:20:48 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:53 UTC	2017-08-05 20:20:53 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:20:57 UTC	2017-08-05 20:20:57 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:01 UTC	2017-08-05 20:21:01 UTC	1569	737680	4	0	9					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:05 UTC	2017-08-05 20:21:05 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:09 UTC	2017-08-05 20:21:09 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:13 UTC	2017-08-05 20:21:13 UTC	1569	737680	4	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:17 UTC	2017-08-05 20:21:17 UTC	1569	737680	4	13714	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:21 UTC	2017-08-05 20:21:21 UTC	1569	737680	4	150	1798					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:25 UTC	2017-08-05 20:21:25 UTC	1570	737680	5	150	1799					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:30 UTC	2017-08-05 20:21:30 UTC	1570	737680	5	150	1799					143		"
17	3		16	2017-08-05 20:21:34 UTC	2017-08-05 20:21:34 UTC	1570	737680	5	33941	0					143		
17	3		16	2017-08-05 20:21:38 UTC	2017-08-05 20:21:38 UTC	1570	737680	5	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:42 UTC	2017-08-05 20:21:42 UTC	1570	737680	5	0	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:21:46 UTC	2017-08-05 20:21:46 UTC	1570	737680	5	143	2401					143		"
17	3		16	2017-08-05 20:21:50 UTC	2017-08-05 20:21:50 UTC	1570	737681	5	400	2400					143		
17	3		16	2017-08-05 20:21:54 UTC	2017-08-05 20:21:54 UTC	1570	737681	5	200	2400					143		
17	3		16	2017-08-05 20:21:58 UTC	2017-08-05 20:21:58 UTC	1570	737681	5	200	2401					143		
17	3		16	2017-08-05 20:22:02 UTC	2017-08-05 20:22:02 UTC	1570	737681	5	400	2401					143		
17	3		16	2017-08-05 20:22:06 UTC	2017-08-05 20:22:06 UTC	1570	737681	5	400	2400					143		
17	3		16	2017-08-05 20:22:11 UTC	2017-08-05 20:22:11 UTC	1570	737681	5	400	2400					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:22:15 UTC	2017-08-05 20:22:15 UTC	1570	737681	5	0	2401					143		"
17	3		16	2017-08-05 20:22:19 UTC	2017-08-05 20:22:19 UTC	1570	737681	5	400	2401					143		
17	3		16	2017-08-05 20:22:23 UTC	2017-08-05 20:22:23 UTC	1570	737681	5	200	2401					143		
17	3		16	2017-08-05 20:22:28 UTC	2017-08-05 20:22:28 UTC	1571	737681	6	200	2400					143		
17	3		16	2017-08-05 20:22:32 UTC	2017-08-05 20:22:32 UTC	1571	737681	6	400	2401					143		
17	3		16	2017-08-05 20:22:36 UTC	2017-08-05 20:22:36 UTC	1571	737681	6	400	2401					143		
17	3		16	2017-08-05 20:22:40 UTC	2017-08-05 20:22:40 UTC	1571	737681	6	400	2401					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:22:44 UTC	2017-08-05 20:22:44 UTC	1571	737681	6	24000	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:22:48 UTC	2017-08-05 20:22:48 UTC	1571	737681	6	0	0					143		"
17	3		16	2017-08-05 20:22:52 UTC	2017-08-05 20:22:52 UTC	1571	737681	6	400	2401					143		
17	3		16	2017-08-05 20:22:56 UTC	2017-08-05 20:22:56 UTC	1571	737681	6	400	2400					143		
17	3		16	2017-08-05 20:23:00 UTC	2017-08-05 20:23:00 UTC	1571	737681	6	200	2400					143		
17	3		16	2017-08-05 20:23:04 UTC	2017-08-05 20:23:04 UTC	1571	737682	6	200	2400					143		
17	3		16	2017-08-05 20:23:08 UTC	2017-08-05 20:23:08 UTC	1571	737682	6	400	2400					143		
17	3		16	2017-08-05 20:23:12 UTC	2017-08-05 20:23:12 UTC	1571	737682	6	400	2400					143		
17	3		16	2017-08-05 20:23:16 UTC	2017-08-05 20:23:16 UTC	1571	737682	6	400	2400					143		
17	3		16	2017-08-05 20:23:21 UTC	2017-08-05 20:23:21 UTC	1571	737682	6	0	2401					143		
17	3		16	2017-08-05 20:23:25 UTC	2017-08-05 20:23:25 UTC	1572	737682	7	400	2401					143		
17	3		16	2017-08-05 20:23:29 UTC	2017-08-05 20:23:29 UTC	1572	737682	7	200	2400					143		
17	3		16	2017-08-05 20:23:33 UTC	2017-08-05 20:23:33 UTC	1572	737682	7	200	2400					143		
17	3		16	2017-08-05 20:23:37 UTC	2017-08-05 20:23:37 UTC	1572	737682	7	400	2401					143		
17	3		16	2017-08-05 20:23:41 UTC	2017-08-05 20:23:41 UTC	1572	737682	7	400	2401					143		
17	3		16	2017-08-05 20:23:46 UTC	2017-08-05 20:23:46 UTC	1572	737682	7	400	2400					143		
17	3		16	2017-08-05 20:23:50 UTC	2017-08-05 20:23:50 UTC	1572	737682	7	0	0					143		
17	3		16	2017-08-05 20:23:54 UTC	2017-08-05 20:23:54 UTC	1572	737682	7	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:23:58 UTC	2017-08-05 20:23:58 UTC	1572	737682	7	25252	2499					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:02 UTC	2017-08-05 20:24:02 UTC	1572	737682	7	500	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:06 UTC	2017-08-05 20:24:06 UTC	1572	737682	7	350	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:10 UTC	2017-08-05 20:24:10 UTC	1572	737682	7	0	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:14 UTC	2017-08-05 20:24:14 UTC	1572	737682	7	350	2501					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:18 UTC	2017-08-05 20:24:18 UTC	1572	737682	7	350	2501					143		"
17	3		16	2017-08-05 20:24:22 UTC	2017-08-05 20:24:22 UTC	1572	737682	7	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:27 UTC	2017-08-05 20:24:27 UTC	1573	737682	8	20571	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:31 UTC	2017-08-05 20:24:31 UTC	1573	737683	8	350	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:35 UTC	2017-08-05 20:24:35 UTC	1573	737683	8	350	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:39 UTC	2017-08-05 20:24:39 UTC	1573	737683	8	500	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:43 UTC	2017-08-05 20:24:43 UTC	1573	737683	8	350	2499					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:47 UTC	2017-08-05 20:24:47 UTC	1573	737683	8	0	2500					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:24:51 UTC	2017-08-05 20:24:51 UTC	1573	737683	8	0	0					143		"
17	3		16	2017-08-05 20:24:56 UTC	2017-08-05 20:24:56 UTC	1573	737683	8	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:00 UTC	2017-08-05 20:25:00 UTC	1573	737683	8	26628	481					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:04 UTC	2017-08-05 20:25:04 UTC	1573	737683	8	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:08 UTC	2017-08-05 20:25:08 UTC	1573	737683	8	135	481					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:12 UTC	2017-08-05 20:25:12 UTC	1573	737683	8	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:16 UTC	2017-08-05 20:25:16 UTC	1573	737683	8	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:20 UTC	2017-08-05 20:25:20 UTC	1573	737683	8	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:25 UTC	2017-08-05 20:25:25 UTC	1574	737683	9	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:29 UTC	2017-08-05 20:25:29 UTC	1574	737683	9	2000	0					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:33 UTC	2017-08-05 20:25:33 UTC	1574	737683	9	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:37 UTC	2017-08-05 20:25:37 UTC	1574	737683	9	135	481					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:41 UTC	2017-08-05 20:25:41 UTC	1574	737683	9	135	481					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:46 UTC	2017-08-05 20:25:46 UTC	1574	737683	9	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:50 UTC	2017-08-05 20:25:50 UTC	1574	737683	9	135	480					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:54 UTC	2017-08-05 20:25:54 UTC	1574	737684	9	135	481					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:25:58 UTC	2017-08-05 20:25:58 UTC	1574	737684	9	2000	0					143		"
17	3		16	2017-08-05 20:26:02 UTC	2017-08-05 20:26:02 UTC	1574	737684	9	24000	0					143		
17	3		16	2017-08-05 20:26:07 UTC	2017-08-05 20:26:07 UTC	1574	737684	9	0	0					143		
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:26:11 UTC	2017-08-05 20:26:11 UTC	1574	737684	9	24000	1199					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:26:15 UTC	2017-08-05 20:26:15 UTC	1574	737684	9	120	1199					143		"
"17	3	"""
"(CONTROLVALVE RH&LH 4AX-20)""	16	2017-08-05 20:26:19 UTC	2017-08-05 20:26:19 UTC	1574	737684	9	24000	0					143		"
17	1		16	2017-08-05 20:26:23 UTC	2017-08-05 20:26:23 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:27 UTC	2017-08-05 20:26:27 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:31 UTC	2017-08-05 20:26:31 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:35 UTC	2017-08-05 20:26:35 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:39 UTC	2017-08-05 20:26:39 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:43 UTC	2017-08-05 20:26:43 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:47 UTC	2017-08-05 20:26:47 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:51 UTC	2017-08-05 20:26:51 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:26:56 UTC	2017-08-05 20:26:56 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:00 UTC	2017-08-05 20:27:00 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:04 UTC	2017-08-05 20:27:04 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:08 UTC	2017-08-05 20:27:08 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:12 UTC	2017-08-05 20:27:12 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:17 UTC	2017-08-05 20:27:17 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:21 UTC	2017-08-05 20:27:21 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:25 UTC	2017-08-05 20:27:25 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:29 UTC	2017-08-05 20:27:29 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:33 UTC	2017-08-05 20:27:33 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:37 UTC	2017-08-05 20:27:37 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:41 UTC	2017-08-05 20:27:41 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:45 UTC	2017-08-05 20:27:45 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:49 UTC	2017-08-05 20:27:49 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:53 UTC	2017-08-05 20:27:53 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:27:58 UTC	2017-08-05 20:27:58 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:02 UTC	2017-08-05 20:28:02 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:06 UTC	2017-08-05 20:28:06 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:10 UTC	2017-08-05 20:28:10 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:14 UTC	2017-08-05 20:28:14 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:19 UTC	2017-08-05 20:28:19 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:23 UTC	2017-08-05 20:28:23 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:27 UTC	2017-08-05 20:28:27 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:31 UTC	2017-08-05 20:28:31 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:35 UTC	2017-08-05 20:28:35 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:39 UTC	2017-08-05 20:28:39 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:43 UTC	2017-08-05 20:28:43 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:47 UTC	2017-08-05 20:28:47 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:51 UTC	2017-08-05 20:28:51 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:28:55 UTC	2017-08-05 20:28:55 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:00 UTC	2017-08-05 20:29:00 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:04 UTC	2017-08-05 20:29:04 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:09 UTC	2017-08-05 20:29:09 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:13 UTC	2017-08-05 20:29:13 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:17 UTC	2017-08-05 20:29:17 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:21 UTC	2017-08-05 20:29:21 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:25 UTC	2017-08-05 20:29:25 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:29 UTC	2017-08-05 20:29:29 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:33 UTC	2017-08-05 20:29:33 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:38 UTC	2017-08-05 20:29:38 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:42 UTC	2017-08-05 20:29:42 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:46 UTC	2017-08-05 20:29:46 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:51 UTC	2017-08-05 20:29:51 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:55 UTC	2017-08-05 20:29:55 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:29:59 UTC	2017-08-05 20:29:59 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:04 UTC	2017-08-05 20:30:04 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:08 UTC	2017-08-05 20:30:08 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:12 UTC	2017-08-05 20:30:12 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:16 UTC	2017-08-05 20:30:16 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:21 UTC	2017-08-05 20:30:21 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:25 UTC	2017-08-05 20:30:25 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:29 UTC	2017-08-05 20:30:29 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:33 UTC	2017-08-05 20:30:33 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:37 UTC	2017-08-05 20:30:37 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:41 UTC	2017-08-05 20:30:41 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:45 UTC	2017-08-05 20:30:45 UTC	1574	737684	9	0	0					143		
17	1		16	2017-08-05 20:30:49 UTC	2017-08-05 20:30:49 UTC	1574	737684	9	0	0					143		
