parts_count	machine_status	job_id	machine_id	created_at	updated_at	total_run_time	total_cutting_time	run_time	feed_rate	cutting_speed	spindle_speed	spindle_load	axis_load	axis_name	programe_number	programe_description	run_second
9	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:29:14 UTC	2017-08-04 06:29:14 UTC	170	496098	16	650	3799					131		
9	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:29:36 UTC	2017-08-04 06:29:36 UTC	171	496098	16	150	750					131		
9	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:29:58 UTC	2017-08-04 06:29:58 UTC	171	496099	16	150	750					131		
10	0		18	2017-08-04 06:30:21 UTC	2017-08-04 06:30:21 UTC	171	496099	17	0	0					131		
10	0		18	2017-08-04 06:30:43 UTC	2017-08-04 06:30:43 UTC	171	496099	17	0	0					131		
10	0		18	2017-08-04 06:31:05 UTC	2017-08-04 06:31:05 UTC	171	496099	17	0	0					131		
10	0		18	2017-08-04 06:31:27 UTC	2017-08-04 06:31:27 UTC	171	496099	17	0	0					131		
10	0		18	2017-08-04 06:31:50 UTC	2017-08-04 06:31:50 UTC	172	496099	0	0	0					131		
10	3		18	2017-08-04 06:32:12 UTC	2017-08-04 06:32:12 UTC	172	496099	0	868	1113					131		
10	3		18	2017-08-04 06:32:34 UTC	2017-08-04 06:32:34 UTC	172	496099	0	900	1113					131		
10	3		18	2017-08-04 06:32:56 UTC	2017-08-04 06:32:56 UTC	172	496100	0	900	1114					131		
10	3		18	2017-08-04 06:33:19 UTC	2017-08-04 06:33:19 UTC	173	496100	1	900	1110					131		
10	0		18	2017-08-04 06:33:41 UTC	2017-08-04 06:33:41 UTC	173	496100	1	0	0					131		
10	0		18	2017-08-04 06:34:03 UTC	2017-08-04 06:34:03 UTC	173	496100	1	0	0					131		
10	0		18	2017-08-04 06:34:26 UTC	2017-08-04 06:34:26 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:34:48 UTC	2017-08-04 06:34:48 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:35:11 UTC	2017-08-04 06:35:11 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:35:33 UTC	2017-08-04 06:35:33 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:35:56 UTC	2017-08-04 06:35:56 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:36:19 UTC	2017-08-04 06:36:19 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:36:41 UTC	2017-08-04 06:36:41 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:37:03 UTC	2017-08-04 06:37:03 UTC	173	496100	0	0	1900					131		
10	0		18	2017-08-04 06:37:26 UTC	2017-08-04 06:37:26 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:37:56 UTC	2017-08-04 06:37:56 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:38:19 UTC	2017-08-04 06:38:19 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:38:41 UTC	2017-08-04 06:38:41 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:39:04 UTC	2017-08-04 06:39:04 UTC	173	496100	0	0	0					131		
10	0		18	2017-08-04 06:39:28 UTC	2017-08-04 06:39:28 UTC	173	496100	0	0	0					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:39:51 UTC	2017-08-04 06:39:51 UTC	173	496100	0	4800	1901					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:40:14 UTC	2017-08-04 06:40:14 UTC	174	496100	0	120	1901					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:40:36 UTC	2017-08-04 06:40:36 UTC	174	496101	0	300	1900					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:40:59 UTC	2017-08-04 06:40:59 UTC	174	496101	1	300	1900					131		
10	1		18	2017-08-04 06:41:21 UTC	2017-08-04 06:41:21 UTC	175	496101	1	0	0					131		
10	3		18	2017-08-04 06:41:44 UTC	2017-08-04 06:41:44 UTC	175	496101	1	0	0					131		
10	3		18	2017-08-04 06:42:06 UTC	2017-08-04 06:42:06 UTC	175	496102	1	0	0					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:42:29 UTC	2017-08-04 06:42:29 UTC	175	496102	2	450	4800					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:42:51 UTC	2017-08-04 06:42:51 UTC	176	496102	2	450	4800					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:43:14 UTC	2017-08-04 06:43:14 UTC	176	496102	2	450	4800					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:43:36 UTC	2017-08-04 06:43:36 UTC	177	496103	3	450	4800					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:43:59 UTC	2017-08-04 06:43:59 UTC	177	496103	3	450	4800					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:44:21 UTC	2017-08-04 06:44:21 UTC	177	496104	4	0	3778					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:44:43 UTC	2017-08-04 06:44:43 UTC	178	496104	4	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:45:06 UTC	2017-08-04 06:45:06 UTC	178	496104	4	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:45:28 UTC	2017-08-04 06:45:28 UTC	178	496104	5	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:45:51 UTC	2017-08-04 06:45:51 UTC	179	496105	5	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:46:13 UTC	2017-08-04 06:46:13 UTC	179	496105	5	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:46:36 UTC	2017-08-04 06:46:36 UTC	180	496106	6	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:46:58 UTC	2017-08-04 06:46:58 UTC	180	496106	6	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:47:21 UTC	2017-08-04 06:47:21 UTC	180	496106	7	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:47:43 UTC	2017-08-04 06:47:43 UTC	181	496107	7	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:48:07 UTC	2017-08-04 06:48:07 UTC	181	496107	7	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:48:30 UTC	2017-08-04 06:48:30 UTC	181	496108	8	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:48:53 UTC	2017-08-04 06:48:53 UTC	182	496108	8	65	869					131		
10	1		18	2017-08-04 06:49:16 UTC	2017-08-04 06:49:16 UTC	182	496108	8	0	0					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:49:38 UTC	2017-08-04 06:49:38 UTC	182	496108	8	50	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:50:01 UTC	2017-08-04 06:50:01 UTC	182	496108	9	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:50:26 UTC	2017-08-04 06:50:26 UTC	183	496109	9	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:50:48 UTC	2017-08-04 06:50:48 UTC	183	496109	10	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:51:11 UTC	2017-08-04 06:51:11 UTC	184	496110	10	65	870					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:51:34 UTC	2017-08-04 06:51:34 UTC	184	496110	10	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:51:56 UTC	2017-08-04 06:51:56 UTC	184	496110	11	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:52:19 UTC	2017-08-04 06:52:19 UTC	185	496111	11	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:52:43 UTC	2017-08-04 06:52:43 UTC	185	496111	12	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:53:06 UTC	2017-08-04 06:53:06 UTC	186	496112	12	65	870					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:53:29 UTC	2017-08-04 06:53:29 UTC	186	496112	12	65	869					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:53:51 UTC	2017-08-04 06:53:51 UTC	186	496112	13	65	869					131		
10	3		18	2017-08-04 06:54:14 UTC	2017-08-04 06:54:14 UTC	187	496113	13	0	3					131		
10	3		18	2017-08-04 06:54:38 UTC	2017-08-04 06:54:38 UTC	187	496113	13	882	0					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:55:00 UTC	2017-08-04 06:55:00 UTC	187	496113	14	250	2501					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:55:23 UTC	2017-08-04 06:55:23 UTC	188	496113	14	100	801					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:55:45 UTC	2017-08-04 06:55:45 UTC	188	496113	15	650	3799					131		
10	3		18	2017-08-04 06:56:07 UTC	2017-08-04 06:56:07 UTC	189	496114	15	0	1					131		
10	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:56:31 UTC	2017-08-04 06:56:31 UTC	189	496114	15	150	750					131		
11	0		18	2017-08-04 06:56:54 UTC	2017-08-04 06:56:54 UTC	189	496114	16	0	0					131		
11	0		18	2017-08-04 06:57:17 UTC	2017-08-04 06:57:17 UTC	189	496114	16	0	0					131		
11	0		18	2017-08-04 06:57:40 UTC	2017-08-04 06:57:40 UTC	189	496114	16	0	0					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 06:58:06 UTC	2017-08-04 06:58:06 UTC	189	496114	0	24000	1113					131		
11	3		18	2017-08-04 06:58:32 UTC	2017-08-04 06:58:32 UTC	190	496115	0	900	1113					131		
11	3		18	2017-08-04 06:58:55 UTC	2017-08-04 06:58:55 UTC	190	496115	0	900	1114					131		
11	3		18	2017-08-04 06:59:18 UTC	2017-08-04 06:59:18 UTC	191	496115	1	900	1114					131		
11	1		18	2017-08-04 06:59:41 UTC	2017-08-04 06:59:41 UTC	191	496115	1	0	0					131		
11	1		18	2017-08-04 07:00:04 UTC	2017-08-04 07:00:04 UTC	191	496115	1	0	0					131		
11	1		18	2017-08-04 07:00:26 UTC	2017-08-04 07:00:26 UTC	191	496115	1	0	0					131		
11	1		18	2017-08-04 07:00:48 UTC	2017-08-04 07:00:48 UTC	191	496115	1	0	0					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:01:10 UTC	2017-08-04 07:01:10 UTC	191	496115	1	300	1900					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:01:33 UTC	2017-08-04 07:01:33 UTC	191	496116	1	300	1901					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:01:55 UTC	2017-08-04 07:01:55 UTC	192	496116	2	300	1900					131		
11	1		18	2017-08-04 07:02:18 UTC	2017-08-04 07:02:18 UTC	192	496116	2	0	0					131		
11	3		18	2017-08-04 07:02:40 UTC	2017-08-04 07:02:40 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:03:03 UTC	2017-08-04 07:03:03 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:03:25 UTC	2017-08-04 07:03:25 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:03:48 UTC	2017-08-04 07:03:48 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:04:10 UTC	2017-08-04 07:04:10 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:04:33 UTC	2017-08-04 07:04:33 UTC	192	496116	2	0	1					131		
11	1		18	2017-08-04 07:04:55 UTC	2017-08-04 07:04:55 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:05:17 UTC	2017-08-04 07:05:17 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:05:40 UTC	2017-08-04 07:05:40 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:06:02 UTC	2017-08-04 07:06:02 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:06:24 UTC	2017-08-04 07:06:24 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:06:46 UTC	2017-08-04 07:06:46 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:07:09 UTC	2017-08-04 07:07:09 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:07:31 UTC	2017-08-04 07:07:31 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:07:53 UTC	2017-08-04 07:07:53 UTC	192	496116	2	0	0					131		
11	1		18	2017-08-04 07:08:16 UTC	2017-08-04 07:08:16 UTC	192	496116	2	0	0					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:08:38 UTC	2017-08-04 07:08:38 UTC	192	496116	2	214	1500					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:09:00 UTC	2017-08-04 07:09:00 UTC	193	496117	3	450	4800					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:09:22 UTC	2017-08-04 07:09:22 UTC	193	496117	3	450	4800					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:09:45 UTC	2017-08-04 07:09:45 UTC	193	496117	4	450	4800					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:10:07 UTC	2017-08-04 07:10:07 UTC	194	496118	4	450	4800					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:10:29 UTC	2017-08-04 07:10:29 UTC	194	496118	4	450	4800					131		
11	3		18	2017-08-04 07:10:51 UTC	2017-08-04 07:10:51 UTC	195	496118	5	0	0					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:11:14 UTC	2017-08-04 07:11:14 UTC	195	496119	5	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:11:36 UTC	2017-08-04 07:11:36 UTC	195	496119	5	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:11:58 UTC	2017-08-04 07:11:58 UTC	196	496119	6	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:12:22 UTC	2017-08-04 07:12:22 UTC	196	496120	6	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:12:44 UTC	2017-08-04 07:12:44 UTC	196	496120	7	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:13:06 UTC	2017-08-04 07:13:06 UTC	197	496121	7	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:13:30 UTC	2017-08-04 07:13:30 UTC	197	496121	7	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:13:52 UTC	2017-08-04 07:13:52 UTC	198	496121	8	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:14:14 UTC	2017-08-04 07:14:14 UTC	198	496122	8	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:14:37 UTC	2017-08-04 07:14:37 UTC	198	496122	8	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:14:59 UTC	2017-08-04 07:14:59 UTC	199	496122	9	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:15:21 UTC	2017-08-04 07:15:21 UTC	199	496123	9	65	869					131		
11	1		18	2017-08-04 07:15:43 UTC	2017-08-04 07:15:43 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:16:06 UTC	2017-08-04 07:16:06 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:16:30 UTC	2017-08-04 07:16:30 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:16:52 UTC	2017-08-04 07:16:52 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:17:17 UTC	2017-08-04 07:17:17 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:17:40 UTC	2017-08-04 07:17:40 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:18:02 UTC	2017-08-04 07:18:02 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:18:25 UTC	2017-08-04 07:18:25 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:18:47 UTC	2017-08-04 07:18:47 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:19:09 UTC	2017-08-04 07:19:09 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:19:32 UTC	2017-08-04 07:19:32 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:19:54 UTC	2017-08-04 07:19:54 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:20:16 UTC	2017-08-04 07:20:16 UTC	199	496123	9	0	0					131		
11	1		18	2017-08-04 07:20:38 UTC	2017-08-04 07:20:38 UTC	199	496123	9	0	0					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:21:01 UTC	2017-08-04 07:21:01 UTC	199	496123	10	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:21:23 UTC	2017-08-04 07:21:23 UTC	200	496123	10	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:21:45 UTC	2017-08-04 07:21:45 UTC	200	496124	10	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:22:07 UTC	2017-08-04 07:22:07 UTC	200	496124	11	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:22:29 UTC	2017-08-04 07:22:29 UTC	201	496124	11	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:22:51 UTC	2017-08-04 07:22:51 UTC	201	496125	11	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:23:18 UTC	2017-08-04 07:23:18 UTC	202	496125	12	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:23:48 UTC	2017-08-04 07:23:48 UTC	202	496126	12	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:24:10 UTC	2017-08-04 07:24:10 UTC	202	496126	13	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:24:33 UTC	2017-08-04 07:24:33 UTC	203	496126	13	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:24:56 UTC	2017-08-04 07:24:56 UTC	203	496127	13	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:25:18 UTC	2017-08-04 07:25:18 UTC	204	496127	14	65	869					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:25:40 UTC	2017-08-04 07:25:40 UTC	204	496127	14	0	1500					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:26:03 UTC	2017-08-04 07:26:03 UTC	204	496128	15	0	2500					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:26:25 UTC	2017-08-04 07:26:25 UTC	205	496128	15	250	2499					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:26:47 UTC	2017-08-04 07:26:47 UTC	205	496128	15	6857	801					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:27:11 UTC	2017-08-04 07:27:11 UTC	205	496128	16	650	3799					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:27:33 UTC	2017-08-04 07:27:33 UTC	206	496128	16	150	750					131		
11	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:27:56 UTC	2017-08-04 07:27:56 UTC	206	496129	16	150	750					131		
12	0		18	2017-08-04 07:28:18 UTC	2017-08-04 07:28:18 UTC	206	496129	17	10000	0					131		
12	0		18	2017-08-04 07:28:42 UTC	2017-08-04 07:28:42 UTC	206	496129	17	0	0					131		
12	0		18	2017-08-04 07:29:05 UTC	2017-08-04 07:29:05 UTC	206	496129	17	0	0					131		
12	0		18	2017-08-04 07:29:27 UTC	2017-08-04 07:29:27 UTC	206	496129	17	0	0					131		
12	3		18	2017-08-04 07:29:49 UTC	2017-08-04 07:29:49 UTC	207	496129	0	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:30:12 UTC	2017-08-04 07:30:12 UTC	207	496129	0	300	1901					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:30:34 UTC	2017-08-04 07:30:34 UTC	207	496130	0	300	1900					131		
12	1		18	2017-08-04 07:30:57 UTC	2017-08-04 07:30:57 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:31:19 UTC	2017-08-04 07:31:19 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:31:41 UTC	2017-08-04 07:31:41 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:32:04 UTC	2017-08-04 07:32:04 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:32:26 UTC	2017-08-04 07:32:26 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:32:49 UTC	2017-08-04 07:32:49 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:33:11 UTC	2017-08-04 07:33:11 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:33:33 UTC	2017-08-04 07:33:33 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:33:55 UTC	2017-08-04 07:33:55 UTC	208	496130	1	0	0					131		
12	1		18	2017-08-04 07:34:17 UTC	2017-08-04 07:34:17 UTC	208	496130	1	0	0					131		
12	3		18	2017-08-04 07:34:40 UTC	2017-08-04 07:34:40 UTC	208	496130	0	900	1111					131		
12	3		18	2017-08-04 07:35:02 UTC	2017-08-04 07:35:02 UTC	208	496130	0	900	1111					131		
12	3		18	2017-08-04 07:35:24 UTC	2017-08-04 07:35:24 UTC	209	496131	0	900	1110					131		
12	3		18	2017-08-04 07:35:46 UTC	2017-08-04 07:35:46 UTC	209	496131	1	900	1113					131		
12	1		18	2017-08-04 07:36:09 UTC	2017-08-04 07:36:09 UTC	209	496131	1	0	0					131		
12	1		18	2017-08-04 07:36:31 UTC	2017-08-04 07:36:31 UTC	209	496131	1	0	0					131		
12	0		18	2017-08-04 07:36:54 UTC	2017-08-04 07:36:54 UTC	209	496131	1	0	0					131		
12	0		18	2017-08-04 07:37:16 UTC	2017-08-04 07:37:16 UTC	209	496131	1	0	0					131		
12	0		18	2017-08-04 07:37:39 UTC	2017-08-04 07:37:39 UTC	209	496131	1	0	1901					131		
12	0		18	2017-08-04 07:38:02 UTC	2017-08-04 07:38:02 UTC	209	496131	1	0	1900					131		
12	0		18	2017-08-04 07:38:24 UTC	2017-08-04 07:38:24 UTC	209	496131	1	0	0					131		
12	0		18	2017-08-04 07:38:46 UTC	2017-08-04 07:38:46 UTC	209	496131	1	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:39:08 UTC	2017-08-04 07:39:08 UTC	209	496131	0	0	1900					131		
12	0		18	2017-08-04 07:39:30 UTC	2017-08-04 07:39:30 UTC	209	496131	0	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:39:53 UTC	2017-08-04 07:39:53 UTC	209	496131	0	9600	1900					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:40:15 UTC	2017-08-04 07:40:15 UTC	210	496132	0	300	1900					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:40:37 UTC	2017-08-04 07:40:37 UTC	210	496132	0	300	1901					131		
12	1		18	2017-08-04 07:41:00 UTC	2017-08-04 07:41:00 UTC	210	496132	1	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:41:22 UTC	2017-08-04 07:41:22 UTC	211	496132	0	300	1901					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:41:44 UTC	2017-08-04 07:41:44 UTC	211	496133	0	300	1900					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:42:07 UTC	2017-08-04 07:42:07 UTC	211	496133	0	0	0					131		
12	1		18	2017-08-04 07:42:29 UTC	2017-08-04 07:42:29 UTC	211	496133	0	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:42:51 UTC	2017-08-04 07:42:51 UTC	211	496133	0	300	1901					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:43:13 UTC	2017-08-04 07:43:13 UTC	212	496134	0	300	1900					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:43:36 UTC	2017-08-04 07:43:36 UTC	212	496134	0	300	1901					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:43:58 UTC	2017-08-04 07:43:58 UTC	212	496134	1	24000	2000					131		
12	1		18	2017-08-04 07:44:20 UTC	2017-08-04 07:44:20 UTC	213	496134	1	0	0					131		
12	1		18	2017-08-04 07:44:42 UTC	2017-08-04 07:44:42 UTC	213	496134	1	0	0					131		
12	1		18	2017-08-04 07:45:04 UTC	2017-08-04 07:45:04 UTC	213	496134	1	0	0					131		
12	3		18	2017-08-04 07:45:26 UTC	2017-08-04 07:45:26 UTC	213	496134	1	0	0					131		
12	3		18	2017-08-04 07:45:49 UTC	2017-08-04 07:45:49 UTC	213	496134	1	0	0					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:46:11 UTC	2017-08-04 07:46:11 UTC	213	496134	1	450	4800					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:46:33 UTC	2017-08-04 07:46:33 UTC	214	496135	2	450	4800					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:46:55 UTC	2017-08-04 07:46:55 UTC	214	496135	2	450	4800					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:47:17 UTC	2017-08-04 07:47:17 UTC	214	496135	3	450	4800					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:47:40 UTC	2017-08-04 07:47:40 UTC	215	496136	3	450	4800					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:48:03 UTC	2017-08-04 07:48:03 UTC	215	496136	3	65	869					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:48:25 UTC	2017-08-04 07:48:25 UTC	216	496136	4	65	869					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:48:47 UTC	2017-08-04 07:48:47 UTC	216	496137	4	65	869					131		
12	3	(*CONTROLVALVE RH BVH002-10*)	18	2017-08-04 07:49:10 UTC	2017-08-04 07:49:10 UTC	216	496137	4	65	869					131		
